obs_date,station_id,platform,obs_date_qc,latitude,longitude,position_qc,depth,depth_qc,temp,temp_qc,psal,psal_qc,type
1971-06-02 16:18:00,9198120,SHOM 1971,1,46.83333,-5.0,1,45.0,1,11.3,1,,9,C
1971-06-02 16:18:00,9198120,SHOM 1971,1,46.83333,-5.0,1,37.0,1,12.4,1,,9,C
1971-06-02 16:59:59,65267,2964,1,35.933,-27.6,1,25.0,1,17.0,1,36.04,1,B
1971-06-02 16:59:59,65267,2964,1,35.933,-27.6,1,0.0,1,17.7,1,36.17,1,B
1971-06-02 16:59:59,65267,2964,1,35.933,-27.6,1,50.0,1,16.2,1,35.97,1,B
1971-06-02 16:59:59,65267,2964,1,35.933,-27.6,1,70.0,1,15.2,1,,9,B
1971-06-02 16:59:59,65267,2964,1,35.933,-27.6,1,75.0,1,15.2,1,35.86,1,B
1971-06-02 16:59:59,65267,2964,1,35.933,-27.6,1,10.0,1,17.7,1,36.17,1,B
1971-06-02 16:59:59,65267,2964,1,35.933,-27.6,1,100.0,1,14.8,1,35.86,1,B
1971-06-02 16:59:59,65267,2964,1,35.933,-27.6,1,15.0,1,17.6,1,36.09,1,B
1971-06-02 16:59:59,65267,2964,1,35.933,-27.6,1,150.0,1,14.5,1,35.83,1,B
1971-06-02 16:59:59,65267,2964,1,35.933,-27.6,1,200.0,1,13.8,1,35.82,1,B
1971-06-02 17:00:00,238840,3028,1,26.666,-19.066,1,544.0,1,11.21,1,35.55,1,B
1971-06-02 17:00:00,9198997,SHOM 1971,1,47.52,-7.34668,1,78.0,1,11.4,1,,9,C
1971-06-02 17:00:00,238840,3028,1,26.666,-19.066,1,431.0,1,12.44,1,35.66,1,B
1971-06-02 17:00:00,238840,3028,1,26.666,-19.066,1,321.0,1,13.98,1,35.91,1,B
1971-06-02 17:00:00,238840,3028,1,26.666,-19.066,1,266.0,1,14.34,1,36.04,1,B
1971-06-02 17:00:00,238840,3028,1,26.666,-19.066,1,212.0,1,16.14,1,36.31,1,B
1971-06-02 17:00:00,240466,3492,1,16.933,-16.733,1,95.0,1,14.04,1,35.44,1,B
1971-06-02 17:00:00,9198997,SHOM 1971,1,47.52,-7.34668,1,58.0,1,11.5,1,,9,C
1971-06-02 17:00:00,9198997,SHOM 1971,1,47.52,-7.34668,1,13.0,1,12.9,1,,9,C
1971-06-02 17:00:00,9198997,SHOM 1971,1,47.52,-7.34668,1,7.0,1,14.4,1,,9,C
1971-06-02 17:00:00,238840,3028,1,26.666,-19.066,1,158.0,1,17.18,1,36.49,1,B
1971-06-02 17:00:00,238840,3028,1,26.666,-19.066,1,105.0,1,18.54,1,36.8,1,B
1971-06-02 17:00:00,238840,3028,1,26.666,-19.066,1,79.0,1,18.99,1,36.85,1,B
1971-06-02 17:00:00,238840,3028,1,26.666,-19.066,1,53.0,1,19.9,1,36.98,1,B
1971-06-02 17:00:00,238840,3028,1,26.666,-19.066,1,32.0,1,20.26,1,36.98,1,B
1971-06-02 17:00:00,238840,3028,1,26.666,-19.066,1,21.0,1,20.34,1,37.01,1,B
1971-06-02 17:00:00,238840,3028,1,26.666,-19.066,1,11.0,1,20.4,1,37.01,1,B
1971-06-02 17:00:00,238840,3028,1,26.666,-19.066,1,0.0,1,20.39,1,36.93,1,B
1971-06-02 17:00:00,9198997,SHOM 1971,1,47.52,-7.34668,1,0.0,1,14.6,1,,9,C
1971-06-02 17:00:00,9198997,SHOM 1971,1,47.52,-7.34668,1,451.0,1,10.9,1,,9,C
1971-06-02 17:30:00,9237862,SHOM-1971,1,51.21833,-12.4967,1,35.0,1,11.8,1,,9,C
1971-06-02 17:30:00,9237862,SHOM-1971,1,51.21833,-12.4967,1,0.0,1,12.4,1,,9,C
1971-06-02 17:30:00,9237862,SHOM-1971,1,51.21833,-12.4967,1,53.0,1,11.8,1,,9,C
1971-06-02 17:30:00,9237862,SHOM-1971,1,51.21833,-12.4967,1,69.0,1,11.2,1,,9,C
1971-06-02 17:30:00,9237862,SHOM-1971,1,51.21833,-12.4967,1,158.0,1,10.8,1,,9,C
1971-06-02 17:30:00,9237862,SHOM-1971,1,51.21833,-12.4967,1,416.0,1,10.5,1,,9,C
1971-06-02 17:30:00,9237862,SHOM-1971,1,51.21833,-12.4967,1,449.0,1,10.4,1,,9,C
1971-06-02 18:00:00,9238458,SHOM-1971,1,38.83333,-16.6,1,36.0,1,15.5,1,,9,C
1971-06-02 18:00:00,9238458,SHOM-1971,1,38.83333,-16.6,1,570.0,1,12.0,1,,9,C
1971-06-02 18:00:00,9238458,SHOM-1971,1,38.83333,-16.6,1,472.0,1,12.3,1,,9,C
1971-06-02 18:00:00,9238458,SHOM-1971,1,38.83333,-16.6,1,369.0,1,12.8,1,,9,C
1971-06-02 18:00:00,9238458,SHOM-1971,1,38.83333,-16.6,1,276.0,1,13.6,1,,9,C
1971-06-02 18:00:00,9238458,SHOM-1971,1,38.83333,-16.6,1,201.0,1,14.2,1,,9,C
1971-06-02 18:00:00,9238458,SHOM-1971,1,38.83333,-16.6,1,142.0,1,14.4,1,,9,C
1971-06-02 18:00:00,65522,2966,1,36.933,-69.96600000000001,1,165.0,1,13.05,1,35.62,1,B
1971-06-02 18:00:00,65522,2966,1,36.933,-69.96600000000001,1,110.0,1,12.96,1,35.32,1,B
1971-06-02 18:00:00,65522,2966,1,36.933,-69.96600000000001,1,30.0,1,16.46,1,34.94,1,B
1971-06-02 18:00:00,65522,2966,1,36.933,-69.96600000000001,1,50.0,1,16.55,1,35.17,1,B
1971-06-02 18:00:00,9238458,SHOM-1971,1,38.83333,-16.6,1,665.0,1,11.9,1,,9,C
1971-06-02 18:00:00,65522,2966,1,36.933,-69.96600000000001,1,20.0,1,16.94,1,33.57,1,B
1971-06-02 18:00:00,65522,2966,1,36.933,-69.96600000000001,1,10.0,1,17.22,1,33.78,1,B
1971-06-02 18:00:00,65522,2966,1,36.933,-69.96600000000001,1,0.0,1,17.4,1,33.87,1,B
1971-06-02 18:00:00,65522,2966,1,36.933,-69.96600000000001,1,950.0,1,4.34,1,34.94,1,B
1971-06-02 18:00:00,65522,2966,1,36.933,-69.96600000000001,1,1192.0,1,4.03,1,34.94,1,B
1971-06-02 18:00:00,65522,2966,1,36.933,-69.96600000000001,1,75.0,1,13.76,1,35.21,1,B
1971-06-02 18:00:00,9238458,SHOM-1971,1,38.83333,-16.6,1,24.0,1,16.1,1,,9,C
1971-06-02 18:00:00,9238458,SHOM-1971,1,38.83333,-16.6,1,760.0,1,10.9,1,,9,C
1971-06-02 18:00:00,9238458,SHOM-1971,1,38.83333,-16.6,1,943.0,1,10.2,1,,9,C
1971-06-02 18:00:00,65522,2966,1,36.933,-69.96600000000001,1,820.0,1,4.47,1,34.94,1,B
1971-06-02 18:00:00,65522,2966,1,36.933,-69.96600000000001,1,685.0,1,4.79,1,34.94,1,B
1971-06-02 18:00:00,65522,2966,1,36.933,-69.96600000000001,1,551.0,1,5.25,1,34.97,1,B
1971-06-02 18:00:00,65522,2966,1,36.933,-69.96600000000001,1,445.0,1,6.58,1,35.1,1,B
1971-06-02 18:00:00,65522,2966,1,36.933,-69.96600000000001,1,340.0,1,8.54,1,35.14,1,B
1971-06-02 18:00:00,65522,2966,1,36.933,-69.96600000000001,1,226.0,1,11.06,1,35.41,1,B
1971-06-02 18:00:00,9238458,SHOM-1971,1,38.83333,-16.6,1,2013.0,1,4.6,1,,9,C
1971-06-02 18:00:00,9238458,SHOM-1971,1,38.83333,-16.6,1,1953.0,1,4.8,1,,9,C
1971-06-02 18:00:00,9238458,SHOM-1971,1,38.83333,-16.6,1,1880.0,1,4.9,1,,9,C
1971-06-02 18:00:00,9238458,SHOM-1971,1,38.83333,-16.6,1,1825.0,1,5.1,1,,9,C
1971-06-02 18:00:00,9238458,SHOM-1971,1,38.83333,-16.6,1,1759.0,1,5.4,1,,9,C
1971-06-02 18:00:00,9238458,SHOM-1971,1,38.83333,-16.6,1,0.0,1,16.3,1,,9,C
1971-06-02 18:00:00,9238458,SHOM-1971,1,38.83333,-16.6,1,1569.0,1,6.5,1,,9,C
1971-06-02 18:00:00,9238458,SHOM-1971,1,38.83333,-16.6,1,1454.0,1,7.6,1,,9,C
1971-06-02 18:00:00,9238458,SHOM-1971,1,38.83333,-16.6,1,1302.0,1,9.3,1,,9,C
1971-06-02 18:00:00,9238458,SHOM-1971,1,38.83333,-16.6,1,1257.0,1,8.8,1,,9,C
1971-06-02 18:00:00,9238458,SHOM-1971,1,38.83333,-16.6,1,1186.0,1,9.3,1,,9,C
1971-06-02 18:00:00,9238458,SHOM-1971,1,38.83333,-16.6,1,1136.0,1,10.3,1,,9,C
1971-06-02 18:00:00,9238458,SHOM-1971,1,38.83333,-16.6,1,1097.0,1,9.9,1,,9,C
1971-06-02 18:00:00,9238458,SHOM-1971,1,38.83333,-16.6,1,1049.0,1,10.9,1,,9,C
1971-06-02 18:00:00,9238458,SHOM-1971,1,38.83333,-16.6,1,998.0,1,10.8,1,,9,C
1971-06-02 18:00:00,9238458,SHOM-1971,1,38.83333,-16.6,1,852.0,1,10.5,1,,9,C
1971-06-02 18:00:00,9238458,SHOM-1971,1,38.83333,-16.6,1,1674.0,1,5.9,1,,9,C
1971-06-02 18:00:00,9238458,SHOM-1971,1,38.83333,-16.6,1,68.0,1,14.8,1,,9,C
1971-06-02 18:00:00,9238458,SHOM-1971,1,38.83333,-16.6,1,108.0,1,14.1,1,,9,C
1971-06-02 20:00:00,9238012,SHOM-1971,1,37.16667,-17.1333,1,449.0,1,11.3,1,,9,C
1971-06-02 20:00:00,9238012,SHOM-1971,1,37.16667,-17.1333,1,97.0,1,14.2,1,,9,C
1971-06-02 20:00:00,9238012,SHOM-1971,1,37.16667,-17.1333,1,22.0,1,16.6,1,,9,C
1971-06-02 20:00:00,9238012,SHOM-1971,1,37.16667,-17.1333,1,4.0,1,16.6,1,,9,C
1971-06-02 20:00:00,9238012,SHOM-1971,1,37.16667,-17.1333,1,0.0,1,17.1,1,,9,C
1971-06-02 20:00:00,9238012,SHOM-1971,1,37.16667,-17.1333,1,210.0,1,13.4,1,,9,C
1971-06-02 20:00:00,9238012,SHOM-1971,1,37.16667,-17.1333,1,258.0,1,12.5,1,,9,C
1971-06-02 20:00:00,9238012,SHOM-1971,1,37.16667,-17.1333,1,285.0,1,12.4,1,,9,C
1971-06-02 20:00:00,9238012,SHOM-1971,1,37.16667,-17.1333,1,160.0,1,14.0,1,,9,C
1971-06-02 20:00:00,9238012,SHOM-1971,1,37.16667,-17.1333,1,170.0,1,13.7,1,,9,C
1971-06-02 21:00:00,239750,3363,1,55.116,-34.0,1,0.0,1,7.55,1,34.834,1,B
1971-06-02 21:00:00,64453,2877,1,50.016,-46.333,1,2538.0,1,2.76,1,34.94,1,B
1971-06-02 21:00:00,64453,2877,1,50.016,-46.333,1,2337.0,1,2.93,1,34.94,1,B
1971-06-02 21:00:00,64453,2877,1,50.016,-46.333,1,1416.0,1,3.65,1,34.94,1,B
1971-06-02 21:00:00,64453,2877,1,50.016,-46.333,1,1125.0,1,3.76,1,34.94,1,B
1971-06-02 21:00:00,64453,2877,1,50.016,-46.333,1,917.0,1,3.88,1,34.93,1,B
1971-06-02 21:00:00,64453,2877,1,50.016,-46.333,1,752.0,1,4.06,1,34.93,1,B
1971-06-02 21:00:00,64453,2877,1,50.016,-46.333,1,574.0,1,4.25,1,34.93,1,B
1971-06-02 21:00:00,239750,3363,1,55.116,-34.0,1,10.0,1,7.54,1,34.817,1,B
1971-06-02 21:00:00,239750,3363,1,55.116,-34.0,1,800.0,1,4.55,1,34.971,1,B
1971-06-02 21:00:00,239750,3363,1,55.116,-34.0,1,30.0,1,6.98,1,34.836999999999996,1,B
1971-06-02 21:00:00,64453,2877,1,50.016,-46.333,1,486.0,1,4.39,1,34.93,1,B
1971-06-02 21:00:00,239750,3363,1,55.116,-34.0,1,2000.0,1,3.25,1,35.006,1,B
1971-06-02 21:00:00,239750,3363,1,55.116,-34.0,1,1500.0,1,3.51,1,34.976,1,B
1971-06-02 21:00:00,239750,3363,1,55.116,-34.0,1,1200.0,1,3.78,1,34.953,1,B
1971-06-02 21:00:00,239750,3363,1,55.116,-34.0,1,1000.0,1,4.06,1,34.959,1,B
1971-06-02 21:00:00,239750,3363,1,55.116,-34.0,1,600.0,1,5.25,1,34.999,1,B
1971-06-02 21:00:00,239750,3363,1,55.116,-34.0,1,500.0,1,5.79,1,35.023,1,B
1971-06-02 21:00:00,239750,3363,1,55.116,-34.0,1,20.0,1,7.51,1,34.829,1,B
1971-06-02 21:00:00,239750,3363,1,55.116,-34.0,1,400.0,1,6.48,1,,9,B
1971-06-02 21:00:00,239750,3363,1,55.116,-34.0,1,250.0,1,6.65,1,34.991,1,B
1971-06-02 21:00:00,239750,3363,1,55.116,-34.0,1,200.0,1,6.46,1,34.914,1,B
1971-06-02 21:00:00,239750,3363,1,55.116,-34.0,1,150.0,1,6.4,1,34.921,1,B
1971-06-02 21:00:00,239750,3363,1,55.116,-34.0,1,100.0,1,6.42,1,34.897,1,B
1971-06-02 21:00:00,239750,3363,1,55.116,-34.0,1,75.0,1,6.38,1,34.87,1,B
1971-06-02 21:00:00,239750,3363,1,55.116,-34.0,1,50.0,1,6.75,1,34.843,1,B
1971-06-02 21:00:00,239750,3363,1,55.116,-34.0,1,300.0,1,6.84,1,35.043,1,B
1971-06-02 21:00:00,64453,2877,1,50.016,-46.333,1,396.0,1,4.52,1,34.93,1,B
1971-06-02 21:00:00,64453,2877,1,50.016,-46.333,1,1888.0,1,3.26,1,34.94,1,B
1971-06-02 21:00:00,64453,2877,1,50.016,-46.333,1,255.0,1,4.48,1,34.79,1,B
1971-06-02 21:00:00,64453,2877,1,50.016,-46.333,1,302.0,1,4.56,1,34.88,1,B
1971-06-02 21:00:00,64453,2877,1,50.016,-46.333,1,0.0,1,6.18,1,33.72,1,B
1971-06-02 21:00:00,64453,2877,1,50.016,-46.333,1,22.0,1,5.86,1,33.77,1,B
1971-06-02 21:00:00,64453,2877,1,50.016,-46.333,1,32.0,1,4.47,1,34.02,1,B
1971-06-02 21:00:00,64453,2877,1,50.016,-46.333,1,11.0,1,6.16,1,33.76,1,B
1971-06-02 21:00:00,64453,2877,1,50.016,-46.333,1,80.0,1,3.21,1,34.14,1,B
1971-06-02 21:00:00,64453,2877,1,50.016,-46.333,1,106.0,1,3.28,1,34.19,1,B
1971-06-02 21:00:00,64453,2877,1,50.016,-46.333,1,157.0,1,3.72,1,34.55,1,B
1971-06-02 21:00:00,64453,2877,1,50.016,-46.333,1,208.0,1,4.13,1,34.76,1,B
1971-06-02 21:00:00,64453,2877,1,50.016,-46.333,1,53.0,1,3.86,1,34.09,1,B
1971-06-02 22:59:59,65268,2964,1,35.949,-25.965999999999998,1,15.0,1,17.6,1,36.08,1,B
1971-06-02 22:59:59,65268,2964,1,35.949,-25.965999999999998,1,25.0,1,16.6,1,36.08,1,B
1971-06-02 22:59:59,65268,2964,1,35.949,-25.965999999999998,1,50.0,1,16.1,1,36.08,1,B
1971-06-02 22:59:59,65268,2964,1,35.949,-25.965999999999998,1,75.0,1,15.8,1,36.04,1,B
1971-06-02 22:59:59,65268,2964,1,35.949,-25.965999999999998,1,90.0,1,15.3,1,,9,B
1971-06-02 22:59:59,65268,2964,1,35.949,-25.965999999999998,1,100.0,1,15.2,1,35.95,1,B
1971-06-02 22:59:59,65268,2964,1,35.949,-25.965999999999998,1,150.0,1,14.6,1,35.9,1,B
1971-06-02 22:59:59,65268,2964,1,35.949,-25.965999999999998,1,200.0,1,14.2,1,35.9,1,B
1971-06-02 22:59:59,65268,2964,1,35.949,-25.965999999999998,1,17.0,1,17.6,1,,9,B
1971-06-02 22:59:59,65268,2964,1,35.949,-25.965999999999998,1,0.0,1,17.6,1,36.08,1,B
1971-06-02 22:59:59,65268,2964,1,35.949,-25.965999999999998,1,10.0,1,17.6,1,36.08,1,B
1971-06-02 23:00:00,238841,3028,1,26.533,-20.366,1,554.0,1,11.28,1,35.48,1,B
1971-06-02 23:00:00,238841,3028,1,26.533,-20.366,1,76.0,1,18.54,1,36.78,1,B
1971-06-02 23:00:00,238841,3028,1,26.533,-20.366,1,108.0,1,18.14,1,36.73,1,B
1971-06-02 23:00:00,238841,3028,1,26.533,-20.366,1,155.0,1,17.3,1,36.53,1,B
1971-06-02 23:00:00,238841,3028,1,26.533,-20.366,1,436.0,1,13.62,1,35.66,1,B
1971-06-02 23:00:00,9199393,SHOM 1971,1,47.61667,-7.35001,1,250.0,1,10.9,1,,9,C
1971-06-02 23:00:00,9199393,SHOM 1971,1,47.61667,-7.35001,1,70.0,1,11.0,1,,9,C
1971-06-02 23:00:00,9199393,SHOM 1971,1,47.61667,-7.35001,1,15.0,1,12.0,1,,9,C
1971-06-02 23:00:00,238841,3028,1,26.533,-20.366,1,20.0,1,20.05,1,37.01,1,B
1971-06-02 23:00:00,238841,3028,1,26.533,-20.366,1,0.0,1,19.97,1,37.07,1,B
1971-06-02 23:00:00,238841,3028,1,26.533,-20.366,1,10.0,1,20.02,1,37.05,1,B
1971-06-02 23:00:00,238841,3028,1,26.533,-20.366,1,320.0,1,14.18,1,35.86,1,B
1971-06-02 23:00:00,238841,3028,1,26.533,-20.366,1,209.0,1,16.03,1,36.22,1,B
1971-06-02 23:00:00,238841,3028,1,26.533,-20.366,1,264.0,1,15.01,1,35.95,1,B
1971-06-02 23:00:00,238841,3028,1,26.533,-20.366,1,61.0,1,19.96,1,36.98,1,B
1971-06-02 23:00:00,9199393,SHOM 1971,1,47.61667,-7.35001,1,0.0,1,13.0,1,,9,C
1971-06-02 23:00:00,238841,3028,1,26.533,-20.366,1,30.0,1,19.96,1,36.98,1,B
1971-06-03 00:00:00,65523,2966,1,36.983,-69.96600000000001,1,100.0,1,15.39,1,35.71,1,B
1971-06-03 00:00:00,65523,2966,1,36.983,-69.96600000000001,1,75.0,1,16.55,1,35.41,1,B
1971-06-03 00:00:00,65523,2966,1,36.983,-69.96600000000001,1,50.0,1,17.16,1,35.19,1,B
1971-06-03 00:00:00,65523,2966,1,36.983,-69.96600000000001,1,30.0,1,17.07,1,34.76,1,B
1971-06-03 00:00:00,65523,2966,1,36.983,-69.96600000000001,1,20.0,1,16.94,1,34.47,1,B
1971-06-03 00:00:00,65523,2966,1,36.983,-69.96600000000001,1,0.0,1,17.4,1,34.11,1,B
1971-06-03 00:00:00,65523,2966,1,36.983,-69.96600000000001,1,304.0,1,7.54,1,35.05,1,B
1971-06-03 00:00:00,65523,2966,1,36.983,-69.96600000000001,1,408.0,1,6.06,1,34.96,1,B
1971-06-03 00:00:00,65523,2966,1,36.983,-69.96600000000001,1,511.0,1,5.22,1,34.96,1,B
1971-06-03 00:00:00,65523,2966,1,36.983,-69.96600000000001,1,200.0,1,10.18,1,35.28,1,B
1971-06-03 00:00:00,65523,2966,1,36.983,-69.96600000000001,1,730.0,1,4.53,1,34.96,1,B
1971-06-03 00:00:00,65523,2966,1,36.983,-69.96600000000001,1,840.0,1,4.42,1,34.96,1,B
1971-06-03 00:00:00,65523,2966,1,36.983,-69.96600000000001,1,1058.0,1,4.07,1,34.9,1,B
1971-06-03 00:00:00,65523,2966,1,36.983,-69.96600000000001,1,10.0,1,17.4,1,34.11,1,B
1971-06-03 00:00:00,65523,2966,1,36.983,-69.96600000000001,1,620.0,1,4.78,1,34.96,1,B
1971-06-03 00:00:00,65523,2966,1,36.983,-69.96600000000001,1,150.0,1,12.45,1,35.62,1,B
1971-06-03 01:00:00,239751,3363,1,55.366,-34.75,1,0.0,1,7.14,1,34.869,1,B
1971-06-03 01:00:00,239751,3363,1,55.366,-34.75,1,100.0,1,6.18,1,34.9,1,B
1971-06-03 01:00:00,239751,3363,1,55.366,-34.75,1,75.0,1,6.28,1,34.884,1,B
1971-06-03 01:00:00,239751,3363,1,55.366,-34.75,1,50.0,1,6.36,1,34.874,1,B
1971-06-03 01:00:00,239751,3363,1,55.366,-34.75,1,10.0,1,7.12,1,34.861999999999995,1,B
1971-06-03 01:00:00,239751,3363,1,55.366,-34.75,1,250.0,1,5.98,1,34.913000000000004,1,B
1971-06-03 01:00:00,239751,3363,1,55.366,-34.75,1,200.0,1,6.05,1,34.896,1,B
1971-06-03 01:00:00,239751,3363,1,55.366,-34.75,1,400.0,1,5.98,1,34.99,1,B
1971-06-03 01:00:00,239751,3363,1,55.366,-34.75,1,500.0,1,5.67,1,,9,B
1971-06-03 01:00:00,239751,3363,1,55.366,-34.75,1,300.0,1,6.2,1,34.961,1,B
1971-06-03 01:00:00,239751,3363,1,55.366,-34.75,1,150.0,1,6.06,1,34.915,1,B
1971-06-03 01:00:00,239751,3363,1,55.366,-34.75,1,800.0,1,4.46,1,34.972,1,B
1971-06-03 01:00:00,239751,3363,1,55.366,-34.75,1,1000.0,1,4.08,1,34.957,1,B
1971-06-03 01:00:00,239751,3363,1,55.366,-34.75,1,20.0,1,7.12,1,34.864000000000004,1,B
1971-06-03 01:00:00,239751,3363,1,55.366,-34.75,1,1200.0,1,3.84,1,34.965,1,B
1971-06-03 01:00:00,239751,3363,1,55.366,-34.75,1,1500.0,1,3.66,1,34.988,1,B
1971-06-03 01:00:00,239751,3363,1,55.366,-34.75,1,30.0,1,6.84,1,34.874,1,B
1971-06-03 01:00:00,239751,3363,1,55.366,-34.75,1,600.0,1,5.14,1,34.98,1,B
1971-06-03 01:00:00,239751,3363,1,55.366,-34.75,1,2000.0,1,3.25,1,34.972,1,B
1971-06-03 05:00:00,64454,2877,1,50.0,-44.8,1,1238.0,1,3.84,1,34.91,1,B
1971-06-03 05:00:00,238842,3028,1,26.333,-21.715999999999998,1,218.0,1,16.4,1,36.4,1,B
1971-06-03 05:00:00,238842,3028,1,26.333,-21.715999999999998,1,0.0,1,20.2,1,37.1,1,B
1971-06-03 05:00:00,238842,3028,1,26.333,-21.715999999999998,1,108.0,1,18.3,1,36.73,1,B
1971-06-03 05:00:00,238842,3028,1,26.333,-21.715999999999998,1,54.0,1,20.24,1,37.03,1,B
1971-06-03 05:00:00,238842,3028,1,26.333,-21.715999999999998,1,32.0,1,20.22,1,37.09,1,B
1971-06-03 05:00:00,238842,3028,1,26.333,-21.715999999999998,1,22.0,1,20.25,1,37.1,1,B
1971-06-03 05:00:00,238842,3028,1,26.333,-21.715999999999998,1,11.0,1,20.23,1,37.1,1,B
1971-06-03 05:00:00,238842,3028,1,26.333,-21.715999999999998,1,162.0,1,17.86,1,36.71,1,B
1971-06-03 05:00:00,238842,3028,1,26.333,-21.715999999999998,1,81.0,1,19.71,1,37.03,1,B
1971-06-03 05:00:00,238842,3028,1,26.333,-21.715999999999998,1,562.0,1,11.42,1,35.61,1,B
1971-06-03 05:00:00,238842,3028,1,26.333,-21.715999999999998,1,331.0,1,14.32,1,35.99,1,B
1971-06-03 05:00:00,238842,3028,1,26.333,-21.715999999999998,1,446.0,1,12.75,1,35.73,1,B
1971-06-03 05:00:00,239752,3363,1,55.666,-35.5,1,75.0,1,6.5,1,34.934,1,B
1971-06-03 05:00:00,239752,3363,1,55.666,-35.5,1,1310.0,1,3.7,1,34.957,1,B
1971-06-03 05:00:00,239752,3363,1,55.666,-35.5,1,1200.0,1,3.8,1,34.954,1,B
1971-06-03 05:00:00,239752,3363,1,55.666,-35.5,1,1000.0,1,3.96,1,34.939,1,B
1971-06-03 05:00:00,239752,3363,1,55.666,-35.5,1,800.0,1,4.28,1,34.949,1,B
1971-06-03 05:00:00,239752,3363,1,55.666,-35.5,1,500.0,1,5.26,1,34.984,1,B
1971-06-03 05:00:00,239752,3363,1,55.666,-35.5,1,400.0,1,5.92,1,35.014,1,B
1971-06-03 05:00:00,239752,3363,1,55.666,-35.5,1,300.0,1,5.86,1,34.946999999999996,1,B
1971-06-03 05:00:00,239752,3363,1,55.666,-35.5,1,250.0,1,5.94,1,34.921,1,B
1971-06-03 05:00:00,239752,3363,1,55.666,-35.5,1,200.0,1,5.9,1,34.906,1,B
1971-06-03 05:00:00,239752,3363,1,55.666,-35.5,1,150.0,1,6.34,1,34.921,1,B
1971-06-03 05:00:00,238842,3028,1,26.333,-21.715999999999998,1,274.0,1,15.14,1,36.13,1,B
1971-06-03 05:00:00,64454,2877,1,50.0,-44.8,1,902.0,1,3.96,1,34.91,1,B
1971-06-03 05:00:00,239752,3363,1,55.666,-35.5,1,100.0,1,6.4,1,34.941,1,B
1971-06-03 05:00:00,64454,2877,1,50.0,-44.8,1,465.0,1,4.89,1,34.89,1,B
1971-06-03 05:00:00,239752,3363,1,55.666,-35.5,1,50.0,1,6.8,1,34.898,1,B
1971-06-03 05:00:00,239752,3363,1,55.666,-35.5,1,30.0,1,7.26,1,34.866,1,B
1971-06-03 05:00:00,239752,3363,1,55.666,-35.5,1,0.0,1,7.28,1,34.855,1,B
1971-06-03 05:00:00,64454,2877,1,50.0,-44.8,1,0.0,1,8.16,1,33.58,1,B
1971-06-03 05:00:00,64454,2877,1,50.0,-44.8,1,9.0,1,8.12,1,33.63,1,B
1971-06-03 05:00:00,64454,2877,1,50.0,-44.8,1,16.0,1,8.2,1,33.65,1,B
1971-06-03 05:00:00,64454,2877,1,50.0,-44.8,1,24.0,1,8.11,1,33.65,1,B
1971-06-03 05:00:00,64454,2877,1,50.0,-44.8,1,40.0,1,5.75,1,33.89,1,B
1971-06-03 05:00:00,64454,2877,1,50.0,-44.8,1,61.0,1,4.09,2,33.89,1,B
1971-06-03 05:00:00,64454,2877,1,50.0,-44.8,1,81.0,1,6.23,1,34.45,1,B
1971-06-03 05:00:00,64454,2877,1,50.0,-44.8,1,121.0,1,5.61,1,34.62,1,B
1971-06-03 05:00:00,64454,2877,1,50.0,-44.8,1,751.0,1,4.15,1,34.91,1,B
1971-06-03 05:00:00,64454,2877,1,50.0,-44.8,1,160.0,1,4.19,1,34.72,1,B
1971-06-03 05:00:00,64454,2877,1,50.0,-44.8,1,606.0,1,4.41,1,34.91,1,B
1971-06-03 05:00:00,64454,2877,1,50.0,-44.8,1,390.0,1,4.95,1,34.88,1,B
1971-06-03 05:00:00,9199394,SHOM 1971,1,47.55,-6.91666,1,0.0,1,13.0,1,,9,C
1971-06-03 05:00:00,64454,2877,1,50.0,-44.8,1,314.0,1,5.08,1,34.84,1,B
1971-06-03 05:00:00,9199394,SHOM 1971,1,47.55,-6.91666,1,10.0,1,13.0,1,,9,C
1971-06-03 05:00:00,64454,2877,1,50.0,-44.8,1,236.0,1,4.33,1,34.81,1,B
1971-06-03 05:00:00,9199394,SHOM 1971,1,47.55,-6.91666,1,30.0,1,12.0,1,,9,C
1971-06-03 05:00:00,64454,2877,1,50.0,-44.8,1,199.0,1,5.92,2,34.79,1,B
1971-06-03 05:00:00,9199394,SHOM 1971,1,47.55,-6.91666,1,130.0,1,10.9,1,,9,C
1971-06-03 05:00:00,9199394,SHOM 1971,1,47.55,-6.91666,1,60.0,1,11.0,1,,9,C
1971-06-03 05:00:00,9199394,SHOM 1971,1,47.55,-6.91666,1,50.0,1,11.5,1,,9,C
1971-06-03 05:18:00,9198121,SHOM 1971,1,46.83333,-5.16666,1,146.0,1,11.2,1,,9,C
1971-06-03 05:18:00,9198121,SHOM 1971,1,46.83333,-5.16666,1,0.0,1,14.6,1,,9,C
1971-06-03 05:18:00,9198121,SHOM 1971,1,46.83333,-5.16666,1,25.0,1,13.1,1,,9,C
1971-06-03 05:18:00,9198121,SHOM 1971,1,46.83333,-5.16666,1,216.0,1,11.1,1,,9,C
1971-06-03 05:18:00,9198121,SHOM 1971,1,46.83333,-5.16666,1,97.0,1,11.4,1,,9,C
1971-06-03 06:00:00,65524,2966,1,36.933,-69.983,1,75.0,1,14.7,1,35.23,1,B
1971-06-03 06:00:00,65524,2966,1,36.933,-69.983,1,100.0,1,14.3,1,35.25,1,B
